sim_id,income_shock,debt_shock,late_event_prob,auc_roc,f1,recall,precision,default_rate_pred,mean_pd
178,0.9761192767016418,1.1259717716904278,0.05459212586178887,0.8588283434494988,0.41882483987747143,0.5641410352588146,0.3330380868024801,0.1129,0.0793650751181132
179,0.956474534891837,1.2011183937768364,0.06820421209546694,0.8587931589422239,0.4169119614664169,0.5843960990247562,0.3240432612312812,0.1202,0.08395944952607799
180,0.9536101889931827,1.1799462981444462,0.021158970593180247,0.8597893768186784,0.41680216802168024,0.5768942235558889,0.32626219770895204,0.11785,0.08175732579670046
181,0.7446850331729526,1.2573092440622093,0.024010049904401733,0.860125709361663,0.40691556001002255,0.609152288072018,0.3054928517682468,0.1329,0.09141469967033788
182,0.9717447235532912,1.2479810574354184,0.04092171705181505,0.8593621392437627,0.41831815747188,0.5858964741185296,0.3252811328613078,0.12005,0.0837882927908534
183,0.8138919396473296,1.3244115686780193,0.047662238170614414,0.8587094676385121,0.4017725258493353,0.6121530382595649,0.29901062660315136,0.13645,0.09302972693769866
184,0.9967200076996836,1.2559383076514472,0.05163422074950227,0.859654867914225,0.41945945945945945,0.582145536384096,0.3278411491339248,0.11835,0.08293479516845605
185,0.8750283781764501,1.0337917991672851,0.011848994005028025,0.860363641829191,0.4205740267121341,0.5551387846961741,0.33851784080512354,0.1093,0.07808889727640979
186,0.8900734799063662,1.125462814973541,0.038593083908220506,0.8606208243012701,0.4148108398175476,0.5798949737434359,0.322890559732665,0.1197,0.08342712209215787
187,0.8427898870475898,1.0781127330204965,0.022919911349490125,0.8606975831920696,0.41650724241596065,0.5716429107276819,0.3276010318142734,0.1163,0.0821983664267905
188,0.9079744690682963,1.0868459705410687,0.022273813095762613,0.860822246060792,0.41904234707998894,0.5678919729932483,0.3320175438596491,0.114,0.0800557477546835
189,0.8996552299444577,1.040667506930069,0.02990863482168756,0.8605371329975581,0.421410365335599,0.5581395348837209,0.33848953594176523,0.1099,0.0781982443717561
190,0.7557422159023002,1.121309998229321,0.0518701244794856,0.8602089585984646,0.40823774765380605,0.5873968492123031,0.3128246104674391,0.12515,0.08626457339750779
191,0.9066522486066283,1.2584631508921338,0.049062853087478674,0.8608342823371241,0.4112676056338028,0.6024006001500375,0.31220839813374807,0.1286,0.08849842740778635
192,0.7117314126874368,1.1189333410116478,0.06737906798959131,0.8594850539387939,0.4077720207253886,0.5903975993998499,0.3114364859517214,0.12635,0.08733942356477005
193,0.7661019829298078,1.1799911695921994,0.02261672942363096,0.8600892589355085,0.40737893927747887,0.5963990997749438,0.3093385214007782,0.1285,0.08785934398833099
194,0.7314596318563992,1.1559744112171078,0.025704984018150343,0.8604059195009819,0.41080238898987276,0.5933983495873969,0.3141382049245433,0.1259,0.0871643728513815
195,0.9777981083489584,1.0809735626947805,0.06840819137006393,0.8588929856881642,0.4188958451906659,0.5521380345086272,0.3374598807886291,0.10905,0.07770815158228518
196,0.9987393229342453,1.2890658590534725,0.06906859256234806,0.8580023615214352,0.4165333333333333,0.5858964741185296,0.32312784443525033,0.12085,0.08442593039729686
197,0.8757676586285909,1.0410703948060651,0.07047446840472556,0.860643048210491,0.4171779141104294,0.5611402850712678,0.3320017754105637,0.11265,0.08056659842569987
198,0.987935350462025,1.0350779855772863,0.04596986353142361,0.8601174306540689,0.42189349112426033,0.5348837209302325,0.34831460674157305,0.10235,0.07391207968517981
199,0.8636366860282012,1.3257197991767906,0.0562161311966337,0.859369533817536,0.4052579365079365,0.6129032258064516,0.30270470544646166,0.13495,0.09211771329065586
200,0.8334965922583535,1.240668580318964,0.07777916398370455,0.8590700937676161,0.40379336161716994,0.6069017254313578,0.30254300673148843,0.1337,0.09191467886577594
201,0.9356554736842245,1.0225186568580054,0.05503756163373971,0.8600011670566433,0.42424242424242425,0.5461365341335334,0.3468318246784183,0.10495,0.07564012804506783
202,0.8122611504457252,1.1733837315499773,0.06579168674376223,0.8591730953577306,0.4065372829417773,0.5971492873218305,0.308168795973674,0.12915,0.08867646233559373
203,0.8182023042944291,1.1685239415982018,0.06536791645851547,0.8598235968163306,0.4090325891711573,0.5978994748687172,0.3108424336973479,0.1282,0.08832893787134567
204,0.8962721406606676,1.0255802280370112,0.021838676423501176,0.8609670430678865,0.4236849669445243,0.5528882220555139,0.34342963653308484,0.1073,0.07657942053913867
205,0.9073978504281625,1.2285869953996182,0.03952299812723026,0.8597847753040204,0.4123124676668391,0.5978994748687172,0.3146466640347414,0.12665,0.08694767805746273
206,0.9648447741171408,1.1757632749863747,0.022802163638763744,0.8599210122882143,0.42036124794745483,0.5761440360090022,0.33089185695820766,0.11605,0.08091499449156209
207,0.9039022333745812,1.0297967440383458,0.020035475043590732,0.8615005977347446,0.42219679633867274,0.5536384096024006,0.34119278779472956,0.10815,0.07688809854260674
208,0.7989821207647445,1.1044443738971745,0.06942592225767777,0.8590575149546212,0.41108179419525065,0.5843960990247562,0.3170533170533171,0.12285,0.08566837221356657
209,0.8110815328618253,1.2880131677298599,0.07974748003686091,0.8589268239007575,0.3986304719980435,0.6114028507126782,0.29571843251088537,0.1378,0.093839311274996
210,0.8180563718951219,1.0563273013778178,0.04544647469247056,0.8608432844269353,0.41407528641571195,0.5693923480870218,0.32533219031290184,0.11665,0.08215779032576186
211,0.7233178858433577,1.2824568489239685,0.012413862934045651,0.8602818996386746,0.4075173095944609,0.6181545386346586,0.3039468830689782,0.13555,0.09225165426576983
212,0.729525155702531,1.1582983661610011,0.02337078861730643,0.8600103098041078,0.41117145073700545,0.5963990997749438,0.31373322809786897,0.1267,0.08729771476395262
213,0.9608169582907331,1.284067117584628,0.061576168542058676,0.8593618981163568,0.41388308977035493,0.5948987246811703,0.31732693077230895,0.12495,0.0863482534141206
214,0.8076501715820245,1.0245185197568816,0.05081532266912158,0.8596463078913245,0.4182275649986022,0.5611402850712678,0.3333333333333333,0.1122,0.07995410317456819
215,0.9744150302690014,1.0212066997880067,0.02176450330975114,0.8606594850619763,0.42711457708458306,0.5341335333833458,0.35582208895552225,0.10005,0.0725905126228079
216,0.8338560434066689,1.1336728913594103,0.06681678934210393,0.8596396166058174,0.41036377911541483,0.5881470367591898,0.31511254019292606,0.1244,0.08663862480310447
217,0.9396275544252215,1.1351553876488596,0.05011908659156906,0.860891730941521,0.4139814309120699,0.568642160540135,0.32546157148990984,0.11645,0.08158536389959538
218,0.9521237381998244,1.0370693836967617,0.014584482193508712,0.860944879440517,0.4215743440233236,0.5423855963990998,0.3447782546494993,0.10485,0.07479803188729879
219,0.9463075379786952,1.336905138282483,0.06563855619800027,0.858295271037452,0.40898528272656853,0.5941485371342836,0.31181102362204727,0.127,0.08807850639014675
220,0.7932508248828903,1.164839946390097,0.02341854892727871,0.8602628706675784,0.4098445595854922,0.5933983495873969,0.31301939058171746,0.12635,0.08695662178143175
221,0.8974456896934219,1.2909413808683925,0.07123384173456374,0.8589037359516661,0.4054121773991481,0.6069017254313578,0.30436418359668926,0.1329,0.0907447411966671
222,0.8026945104368413,1.0771707996337725,0.07047678541527805,0.8590383051379709,0.41307259576747923,0.5783945986496624,0.32125,0.12,0.08429684848123288
223,0.7866118833476716,1.0292518271703468,0.03350361021330206,0.8604257522300969,0.41820212171970966,0.5618904726181545,0.3330369052912405,0.11245,0.08011701430551554
224,0.7380493779013123,1.257508348748207,0.01112219893391949,0.860395470646737,0.40761141712568855,0.6106526631657915,0.3059000375798572,0.13305,0.0909761889978425
225,0.7296324837958703,1.0815718650486417,0.012749122302258702,0.8604245064051677,0.41516536703414897,0.5791447861965492,0.3235540653813915,0.1193,0.0831040621428854
226,0.9874652694468591,1.3130024111742677,0.018143557234883364,0.8596730730333518,0.4113096825820219,0.5783945986496624,0.31912251655629137,0.1208,0.08415615325921293
227,0.971028790249934,1.2213051937861246,0.04492484084779066,0.8601431308167213,0.41420118343195267,0.5776444111027756,0.3228511530398323,0.11925,0.08302962755773739
228,0.7691457182549444,1.2758631108436012,0.04424119700963415,0.8596609161933169,0.4019753086419753,0.6106526631657915,0.29959514170040485,0.13585,0.09257648357207371
229,0.8956875615467658,1.2633760440762147,0.0342349928507103,0.859944542304216,0.40933572710951527,0.5986496624156039,0.31098986749805146,0.1283,0.08864449445671269
230,0.8267309108426341,1.048580900414983,0.025339728529249254,0.8595457376692167,0.4153761061946903,0.5633908477119279,0.32895313184406483,0.11415,0.08093323672742618
231,0.7201532379124392,1.113305387445751,0.048201604738512226,0.8596303332006998,0.40762004175365346,0.5858964741185296,0.3125250100040016,0.12495,0.08617380709751143
232,0.7417312605197794,1.33015763646338,0.038449533775080806,0.8601165666141988,0.40408460977388766,0.6234058514628658,0.2989208633093525,0.139,0.09384793469913584
233,0.8581792709852283,1.258553341409903,0.06371749476692812,0.8593786966589505,0.4082557261515228,0.6084021005251313,0.3071969696969697,0.132,0.09128759205991734
234,0.7038420513452474,1.334631346769971,0.036133748037800874,0.8596450218784942,0.4028985507246377,0.6256564141035259,0.29711435696473104,0.14035,0.09478353893177
235,0.8571360161666874,1.0782456990263267,0.054042523034127495,0.8589626916023482,0.41278439869989164,0.5716429107276819,0.32301822806273844,0.11795,0.08294370307777546
236,0.7091879986517405,1.0917268818941,0.015280446713965341,0.859819437368583,0.41467304625199364,0.5851462865716429,0.3211198023878139,0.12145,0.08421059594117243
237,0.788902161316278,1.3495806657216634,0.053505927491083634,0.8587563267310104,0.39864209505334625,0.6166541635408852,0.29451809387316374,0.13955,0.09434989611071976
238,0.824445613232789,1.2057518137407757,0.05412156865365761,0.859102927282686,0.4053848107696215,0.5986496624156039,0.3064516129032258,0.1302,0.08959429790640154
239,0.7714497958354761,1.3435454040766497,0.0770038469594111,0.8584797335027762,0.39980893240984,0.627906976744186,0.29327259985984583,0.1427,0.09535363679011344
240,0.880434035191813,1.0525551985672927,0.05470426924475293,0.8607445427543204,0.4170353982300885,0.5656414103525882,0.3302671922908454,0.11415,0.08063551141781702
241,0.7928240488119996,1.235987476404232,0.04541715712893931,0.8595672984780721,0.4053919121318023,0.609152288072018,0.30377852600074823,0.13365,0.09097306557742157
242,0.9487289436787341,1.3395237427309334,0.04799919207658403,0.8594980346307982,0.41152049818370523,0.5948987246811703,0.31455771519238396,0.12605,0.08739082861646777
243,0.980067827541849,1.1210323755660543,0.07946052926708326,0.8595787520298407,0.4213732004429679,0.5708927231807952,0.33391838525669154,0.11395,0.07981832116199683
244,0.8946215791836647,1.0209043635524078,0.03243197437197737,0.8607002958753831,0.4251152073732719,0.5536384096024006,0.3450210378681627,0.10695,0.07675622109557773
245,0.9923554942587409,1.0430407849315675,0.06618831496348453,0.8598011920615553,0.4216089254257193,0.5386346586646662,0.34635793535938253,0.10365,0.07482123229067615
246,0.7230284946500888,1.0443540869367398,0.01680073688856467,0.8595523284849712,0.41593406593406596,0.5678919729932483,0.3281317728651929,0.11535,0.08116269829841992
247,0.8230523006653233,1.102751936158968,0.025263666512778452,0.8604980904517928,0.4134048257372654,0.5783945986496624,0.3216520650813517,0.11985,0.08380203464601449
248,0.7633830500582697,1.3113835910541378,0.029185513151219367,0.8597293963765222,0.40068409479599315,0.6151537884471118,0.2971014492753623,0.138,0.09333651571635321
249,0.9645821086116984,1.102938223630231,0.04099563649511514,0.8595900247360548,0.42090474852486653,0.5618904726181545,0.33647798742138363,0.1113,0.07850703756715088
